Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Afghanistan,AFG,0.238472916,0.037054937,0.407073503,0.335351023,0.263715761,0.234036914,0.232175631,0.208857196,0.203327569,0.200151071,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Albania,ALB,1.840840616,1.026213109,1.734823308,1.579091995,1.654524278,1.806788541,1.759987059,1.714126173,1.948872038,1.939731563,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Algeria,DZA,2.635596776,2.531711792,3.222459523,3.387554626,3.406123235,3.566208834,3.674232947,3.535019927,3.505747662,3.591657418,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,American Samoa,ASM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Andorra,AND,7.521831658,7.952286282,5.850885991,5.944654058,5.942800545,5.807127618,6.026181837,6.080600298,6.104133927,5.97340536,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Angola,AGO,0.534250026,0.754476372,1.216316979,1.204798883,1.261541742,1.285364553,1.260920989,1.227702942,1.0343173,0.887380364,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Antigua and Barbuda,ATG,3.358226856,4.341705369,5.714285714,7.96398509,5.136050705,5.18571336,5.236665206,5.289885738,5.239717055,5.504663385,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Argentina,ARG,3.06082582,3.577628213,4.296015486,4.277881789,4.359886344,4.216360632,4.314433522,4.227539442,4.089471516,3.987234198,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Armenia,ARM,5.610254358,1.159761363,1.71734336,1.9831921,1.89812717,1.881607731,1.825292192,1.726752782,1.806581049,1.880246268,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Aruba,ABW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,15.44673046,17.68965697,17.26811037,16.96925656,16.398646,15.7558761,15.7864494,15.87207954,15.7386474,15.47551649,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,7.58936421,7.929785513,8.135474781,7.723614414,7.753699576,7.253383781,7.306745266,7.255626516,7.482751479,7.146637625,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,8.016501282,4.971050866,3.113457396,3.309026974,3.333403775,3.422100645,3.333906429,3.347061821,3.244356904,3.221402183,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Bahamas, The",BHS,6.946964996,7.180123807,6.730017826,10.01152425,8.470375475,7.069139966,6.333511491,5.794831222,5.631972841,5.86046391,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,21.65641314,23.8937121,20.36532403,20.43937345,21.87024012,22.61852459,22.30559688,21.18119531,20.33362404,19.59297584,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,0.111658248,0.169593942,0.364566607,0.384025155,0.396566115,0.412898523,0.458797539,0.466776363,0.492906613,0.512837314,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,3.755753393,4.567034116,5.901331157,7.789973845,5.205878422,4.529096814,4.52112839,4.583656989,4.192447306,4.360870779,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,9.799449386,5.309826737,6.167005033,6.329103205,6.346358246,6.294110768,5.801665688,5.83037177,5.945667132,6.283647736,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,10.96677472,11.44055603,8.658064348,8.549615681,8.65727005,8.043495541,8.444061111,8.323756718,8.155491115,8.179711061,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,1.759493266,1.819578666,1.93800797,2.041414079,1.446311472,1.386664252,1.828629691,1.764391326,1.729758499,1.775127848,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,0.07632838,0.222838921,0.526380933,0.487190488,0.501769487,0.535635874,0.566378737,0.665006634,0.65860166,0.688722324,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bermuda,BMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bhutan,BTN,0.244912877,0.626042699,0.966396797,1.083266104,1.196786979,1.307274985,1.31888966,1.669594112,1.783886808,1.829277992,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bolivia,BOL,0.827404692,0.950314019,1.610699983,1.662221709,1.760514116,1.883899311,1.877691189,1.958878597,1.987875656,2.000327663,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bosnia and Herzegovina,BIH,5.370319006,3.718833774,6.484260645,6.091586842,6.167789854,5.597187449,5.718264797,6.597243038,6.758099426,6.781131607,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Botswana,BWA,2.183786203,2.452333155,1.984711765,2.515259486,2.695690919,3.413738935,3.399795164,3.296410755,3.569037983,3.64230522,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brazil,BRA,1.330575227,1.788828844,2.111844515,2.266878111,2.401859521,2.499362016,2.347365731,2.143497524,2.164421504,2.041874199,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,British Virgin Islands,VGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brunei Darussalam,BRN,15.15186654,13.29667493,17.80602357,17.86980854,17.35844951,17.00920986,14.41262527,15.26950316,15.80753909,16.64490862,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bulgaria,BGR,8.437435373,5.30343792,6.759360769,6.175840637,5.48098688,5.845841977,6.225976043,5.855926256,6.223901903,5.854773434,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burkina Faso,BFA,0.066961502,0.090455241,0.136799629,0.163536225,0.173961012,0.171727227,0.187735194,0.187704296,0.212053871,0.216186485,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burundi,BDI,0.034933155,0.040759564,0.041301991,0.042180439,0.042975579,0.03961683,0.040354196,0.043859641,0.052646114,0.05279463,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cabo Verde,CPV,0.295899134,0.513805006,1.142609721,1.049004337,0.996599836,0.964736936,0.952852841,1.035508529,1.097676461,1.140200528,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cambodia,KHM,0.140380634,0.161247317,0.356911474,0.366700509,0.37134816,0.434056591,0.55278394,0.627921978,0.710207176,0.686777895,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cameroon,CMR,0.246178169,0.431869549,0.381223121,0.328597266,0.333827053,0.341682842,0.343800787,0.357343635,0.338678511,0.341842908,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Canada,CAN,15.1355282,16.78304541,15.95022477,15.7612635,15.85812871,15.85413843,15.65138616,15.24474718,15.38529105,15.49702527,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cayman Islands,CYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Central African Republic,CAF,0.057005636,0.065926441,0.065631069,0.067622229,0.067446877,0.067201727,0.06899359,0.068316804,0.067449619,0.070718706,0.0,0.0
